# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
ReadAction.executionsCount,1788948245323000000,1788948305335000000,60
FlushQueue.tasksExecuted,1788948245323000000,1788948305335000000,0
FlushQueue.executionTimeMaxNs,1788948245323000000,1788948305335000000,0
AWTEventQueue.dispatchTimeMaxNs,1788948245323000000,1788948305335000000,0
AWTEventQueue.dispatchTimeAvgNs,1788948245323000000,1788948305335000000,0.0
AWTEventQueue.eventsDispatched,1788948245323000000,1788948305335000000,0
FlushQueue.queueSize90P,1788948245323000000,1788948305335000000,0
FlushQueue.waitingTime90PNs,1788948245323000000,1788948305335000000,0
FlushQueue.waitingTimeMaxNs,1788948245323000000,1788948305335000000,0
jps.library.entities.serializer.save.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.instances.count,1788948245323000000,1788948305335000000,0
workspaceModel.sync.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788948245323000000,1788948305335000000,0
jps.global.initialize.library.bridges.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788948245323000000,1788948305335000000,0
jps.global.handle.before.change.events.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788948245323000000,1788948305335000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788948245323000000,1788948305335000000,0
jps.library.entities.serializer.load.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.save.cache.to.file.ms,1788948245323000000,1788948305335000000,0
jps.global.get.library.by.name.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788948245323000000,1788948305335000000,0
workspaceModel.load.cache.from.file.ms,1788948245323000000,1788948305335000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788948245323000000,1788948305335000000,0
jps.load.initial.state.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788948245323000000,1788948305335000000,0
workspaceModel.global.updates.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788948245323000000,1788948305335000000,0
jps.save.global.entities.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788948245323000000,1788948305335000000,0
workspaceModel.global.updates.count,1788948245323000000,1788948305335000000,0
workspaceModel.global.apply.state.to.project.ms,1788948245323000000,1788948305335000000,0
jps.app.storage.content.writer.save.component.ms,1788948245323000000,1788948305335000000,0
jps.global.get.libraries.ms,1788948245323000000,1788948305335000000,0
jps.global.handle.changed.events.ms,1788948245323000000,1788948305335000000,0
jps.global.get.library.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788948245323000000,1788948305335000000,0
jps.app.storage.content.reader.load.component.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788948245323000000,1788948305335000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788948245323000000,1788948305335000000,0
