# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.WAL.entriesFlushedOnTruncate,1788939297070000000,1788939357070000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788939297070000000,1788939357070000000,400564224
FilePageCache.pageLoadsAboveSizeThreshold,1788939297070000000,1788939357070000000,0
FilePageCache.maxRegisteredFiles,1788939297070000000,1788939357070000000,1072
cacheStateStorage.set.counter,1788939297070000000,1788939357070000000,0
cacheStateStorage.get.counter,1788939297070000000,1788939357070000000,0
cacheStateStorage.get.duration,1788939297070000000,1788939357070000000,0
cacheStateStorage.set.duration,1788939297070000000,1788939357070000000,0
jps.global.initialize.library.bridges.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788939297070000000,1788939357070000000,0
jps.app.storage.content.reader.load.component.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788939297070000000,1788939357070000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.instances.count,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788939297070000000,1788939357070000000,0
workspaceModel.global.updates.ms,1788939297070000000,1788939357070000000,0
jps.load.initial.state.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788939297070000000,1788939357070000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788939297070000000,1788939357070000000,0
jps.global.get.library.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788939297070000000,1788939357070000000,0
jps.global.get.libraries.ms,1788939297070000000,1788939357070000000,0
jps.global.handle.before.change.events.ms,1788939297070000000,1788939357070000000,0
jps.global.handle.changed.events.ms,1788939297070000000,1788939357070000000,0
workspaceModel.save.cache.to.file.ms,1788939297070000000,1788939357070000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788939297070000000,1788939357070000000,0
jps.library.entities.serializer.save.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788939297070000000,1788939357070000000,0
workspaceModel.load.cache.from.file.ms,1788939297070000000,1788939357070000000,0
jps.save.global.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788939297070000000,1788939357070000000,0
jps.library.entities.serializer.load.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788939297070000000,1788939357070000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788939297070000000,1788939357070000000,0
workspaceModel.global.updates.count,1788939297070000000,1788939357070000000,0
workspaceModel.sync.entities.ms,1788939297070000000,1788939357070000000,0
workspaceModel.global.apply.state.to.project.ms,1788939297070000000,1788939357070000000,0
jps.global.get.library.by.name.ms,1788939297070000000,1788939357070000000,0
jps.app.storage.content.writer.save.component.ms,1788939297070000000,1788939357070000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788939297070000000,1788939357070000000,0
writeAction.median.wait.ms,1788939297070000000,1788939357070000000,0
writeAction.wait.ms,1788939297070000000,1788939357070000000,0
writeAction.max.wait.ms,1788939297070000000,1788939357070000000,1
writeAction.count,1788939297070000000,1788939357070000000,0
FlushQueue.waitingTime90PNs,1788939357070000000,1788939417070000000,0
ReadAction.executionsCount,1788939357070000000,1788939417070000000,60
FlushQueue.executionTime90PNs,1788939357070000000,1788939417070000000,0
FlushQueue.queueSize90P,1788939357070000000,1788939417070000000,0
FlushQueue.queueSizeMax,1788939357070000000,1788939417070000000,0
AWTEventQueue.dispatchTime90PNs,1788939357070000000,1788939417070000000,94719
FlushQueue.queueSizeAvg,1788939357070000000,1788939417070000000,0.0
FlushQueue.waitingTimeMaxNs,1788939357070000000,1788939417070000000,0
WriteAction.executionsCount,1788939357070000000,1788939417070000000,0
AWTEventQueue.dispatchTimeMaxNs,1788939357070000000,1788939417070000000,152575
FlushQueue.tasksExecuted,1788939357070000000,1788939417070000000,0
FlushQueue.executionTimeMaxNs,1788939357070000000,1788939417070000000,0
FlushQueue.executionTimeAvgNs,1788939357070000000,1788939417070000000,0.0
AWTEventQueue.eventsDispatched,1788939357070000000,1788939417070000000,180
FlushQueue.waitingTimeAvgNs,1788939357070000000,1788939417070000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1788939357070000000,1788939417070000000,14621502
AWTEventQueue.dispatchTimeAvgNs,1788939357070000000,1788939417070000000,81248.71111111112
VFS.contentStorage.recordsRead,1788939357070000000,1788939417070000000,0
VFS.cache.filesCreated,1788939357070000000,1788939417070000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1788939357070000000,1788939417070000000,0
VFS.ContentWriter.totalTasksExecutedSync,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsStoredSize,1788939357070000000,1788939417070000000,0
VFS.invertedFileNameIndex.requests,1788939357070000000,1788939417070000000,0
VFS.folderCaseSensitivityReads,1788939357070000000,1788939417070000000,0
FileNameCache.queries,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsReadSize,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsStoredCompressed,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsReadDecompressed,1788939357070000000,1788939417070000000,0
VFS.fileChildByName,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1788939357070000000,1788939417070000000,0
FileNameCache.totalMisses,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsDeduplicated,1788939357070000000,1788939417070000000,0
VFS.fileByIdCache.hits,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsStored,1788939357070000000,1788939417070000000,0
VFS.contentStorage.recordsUncompressedSize,1788939357070000000,1788939417070000000,0
VFS.fileByIdCache.misses,1788939357070000000,1788939417070000000,0
VFS.cache.segments,1788939357070000000,1788939417070000000,0
VFS.cache.segmentsCreated,1788939357070000000,1788939417070000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1788939357070000000,1788939417070000000,0
VFS.ContentWriter.totalFlushes,1788939357070000000,1788939417070000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1788939357070000000,1788939417070000000,0
VFS.rootsCount,1788939357070000000,1788939417070000000,0.0
VFS.cache.directoriesCreated,1788939357070000000,1788939417070000000,0
Indexing.writesQueuedMin,1788939357070000000,1788939417070000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788939357070000000,1788939417070000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788939357070000000,1788939417070000000,0
Indexing.writesQueuedMax,1788939357070000000,1788939417070000000,0
Indexing.cache.totalCacheMisses,1788939357070000000,1788939417070000000,0
Indexing.cache.totalCacheAccesses,1788939357070000000,1788939417070000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1788939357070000000,1788939417070000000,0
Indexing.cache.totalCacheEvicted,1788939357070000000,1788939417070000000,0
Indexing.totalTimeIndexersSleptMs,1788939357070000000,1788939417070000000,0
Indexing.writesQueuedAvg,1788939357070000000,1788939417070000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.flushesForcedByOverflow,1788939357070000000,1788939417070000000,0
MappedFileStorage.storages,1788939357070000000,1788939417070000000,8
StorageLockContext.competingThreads.90P,1788939357070000000,1788939417070000000,0
FilePageCache.pageFastCacheHits,1788939357070000000,1788939417070000000,180
DirectByteBufferAllocator.reclaimed,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788939357070000000,1788939417070000000,0
FilePageCache.totalBytesStored,1788939357070000000,1788939417070000000,960
StreamlinedBlobStorage.recordsAllocated,1788939357070000000,1788939417070000000,0
DirectByteBufferAllocator.hits,1788939357070000000,1788939417070000000,0
StorageLockContext.competingThreads.max,1788939357070000000,1788939417070000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788939357070000000,1788939417070000000,41959424
FilePageCache.WAL.entriesFlushed,1788939357070000000,1788939417070000000,0
FilePageCache.totalPageStoresUs,1788939357070000000,1788939417070000000,8014
DirectByteBufferAllocator.misses,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.entriesFlushedOnRead,1788939357070000000,1788939417070000000,0
MappedFileStorage.totalBytesMapped,1788939357070000000,1788939417070000000,232783872
FilePageCache.pageHits,1788939357070000000,1788939417070000000,0
FilePageCache.capacityInBytes,1788939357070000000,1788939417070000000,629145600
MappedFileStorage.totalPagesMapped,1788939357070000000,1788939417070000000,8
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788939357070000000,1788939417070000000,0
FilePageCache.totalPageDisposalsUs,1788939357070000000,1788939417070000000,0
StreamlinedBlobStorage.recordsRelocated,1788939357070000000,1788939417070000000,0
FilePageCache.totalPageLoadsUs,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788939357070000000,1788939417070000000,0
FilePageCache.pageLoads,1788939357070000000,1788939417070000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788939357070000000,1788939417070000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.entriesFlushedOnClose,1788939357070000000,1788939417070000000,0
FilePageCache.disposedBuffers,1788939357070000000,1788939417070000000,0
FilePageCache.uncachedFileAccess,1788939357070000000,1788939417070000000,60
FilePageCache.WAL.bytesQueued,1788939357070000000,1788939417070000000,0
StorageLockContext.competingThreads.avg,1788939357070000000,1788939417070000000,0.0
DirectByteBufferAllocator.disposed,1788939357070000000,1788939417070000000,0
FilePageCache.maxCacheSizeInBytes,1788939357070000000,1788939417070000000,400564224
MappedFileStorage.totalTimeSpentOnMappingUs,1788939357070000000,1788939417070000000,179239
StreamlinedBlobStorage.recordsDeleted,1788939357070000000,1788939417070000000,0
FilePageCache.WAL.entriesFlushedOnTruncate,1788939357070000000,1788939417070000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788939357070000000,1788939417070000000,400564224
FilePageCache.pageLoadsAboveSizeThreshold,1788939357070000000,1788939417070000000,0
FilePageCache.maxRegisteredFiles,1788939357070000000,1788939417070000000,1072
cacheStateStorage.set.counter,1788939357070000000,1788939417070000000,0
cacheStateStorage.get.counter,1788939357070000000,1788939417070000000,0
cacheStateStorage.get.duration,1788939357070000000,1788939417070000000,0
cacheStateStorage.set.duration,1788939357070000000,1788939417070000000,0
jps.global.initialize.library.bridges.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788939357070000000,1788939417070000000,0
jps.app.storage.content.reader.load.component.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788939357070000000,1788939417070000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.instances.count,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788939357070000000,1788939417070000000,0
workspaceModel.global.updates.ms,1788939357070000000,1788939417070000000,0
jps.load.initial.state.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788939357070000000,1788939417070000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788939357070000000,1788939417070000000,0
jps.global.get.library.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788939357070000000,1788939417070000000,0
jps.global.get.libraries.ms,1788939357070000000,1788939417070000000,0
jps.global.handle.before.change.events.ms,1788939357070000000,1788939417070000000,0
jps.global.handle.changed.events.ms,1788939357070000000,1788939417070000000,0
workspaceModel.save.cache.to.file.ms,1788939357070000000,1788939417070000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788939357070000000,1788939417070000000,0
jps.library.entities.serializer.save.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788939357070000000,1788939417070000000,0
workspaceModel.load.cache.from.file.ms,1788939357070000000,1788939417070000000,0
jps.save.global.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788939357070000000,1788939417070000000,0
jps.library.entities.serializer.load.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788939357070000000,1788939417070000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788939357070000000,1788939417070000000,0
workspaceModel.global.updates.count,1788939357070000000,1788939417070000000,0
workspaceModel.sync.entities.ms,1788939357070000000,1788939417070000000,0
workspaceModel.global.apply.state.to.project.ms,1788939357070000000,1788939417070000000,0
jps.global.get.library.by.name.ms,1788939357070000000,1788939417070000000,0
jps.app.storage.content.writer.save.component.ms,1788939357070000000,1788939417070000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788939357070000000,1788939417070000000,0
writeAction.median.wait.ms,1788939357070000000,1788939417070000000,0
writeAction.wait.ms,1788939357070000000,1788939417070000000,0
writeAction.max.wait.ms,1788939357070000000,1788939417070000000,1
writeAction.count,1788939357070000000,1788939417070000000,0
FlushQueue.waitingTime90PNs,1788939417070000000,1788939477070000000,0
ReadAction.executionsCount,1788939417070000000,1788939477070000000,60
FlushQueue.executionTime90PNs,1788939417070000000,1788939477070000000,0
FlushQueue.queueSize90P,1788939417070000000,1788939477070000000,0
FlushQueue.queueSizeMax,1788939417070000000,1788939477070000000,0
AWTEventQueue.dispatchTime90PNs,1788939417070000000,1788939477070000000,95743
FlushQueue.queueSizeAvg,1788939417070000000,1788939477070000000,0.0
FlushQueue.waitingTimeMaxNs,1788939417070000000,1788939477070000000,0
WriteAction.executionsCount,1788939417070000000,1788939477070000000,0
AWTEventQueue.dispatchTimeMaxNs,1788939417070000000,1788939477070000000,176127
FlushQueue.tasksExecuted,1788939417070000000,1788939477070000000,0
FlushQueue.executionTimeMaxNs,1788939417070000000,1788939477070000000,0
FlushQueue.executionTimeAvgNs,1788939417070000000,1788939477070000000,0.0
AWTEventQueue.eventsDispatched,1788939417070000000,1788939477070000000,179
FlushQueue.waitingTimeAvgNs,1788939417070000000,1788939477070000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1788939417070000000,1788939477070000000,14703520
AWTEventQueue.dispatchTimeAvgNs,1788939417070000000,1788939477070000000,82130.23463687151
VFS.contentStorage.recordsRead,1788939417070000000,1788939477070000000,0
VFS.cache.filesCreated,1788939417070000000,1788939477070000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1788939417070000000,1788939477070000000,0
VFS.ContentWriter.totalTasksExecutedSync,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsStoredSize,1788939417070000000,1788939477070000000,0
VFS.invertedFileNameIndex.requests,1788939417070000000,1788939477070000000,0
VFS.folderCaseSensitivityReads,1788939417070000000,1788939477070000000,0
FileNameCache.queries,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsReadSize,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsStoredCompressed,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsReadDecompressed,1788939417070000000,1788939477070000000,0
VFS.fileChildByName,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1788939417070000000,1788939477070000000,0
FileNameCache.totalMisses,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsDeduplicated,1788939417070000000,1788939477070000000,0
VFS.fileByIdCache.hits,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsStored,1788939417070000000,1788939477070000000,0
VFS.contentStorage.recordsUncompressedSize,1788939417070000000,1788939477070000000,0
VFS.fileByIdCache.misses,1788939417070000000,1788939477070000000,0
VFS.cache.segments,1788939417070000000,1788939477070000000,0
VFS.cache.segmentsCreated,1788939417070000000,1788939477070000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1788939417070000000,1788939477070000000,0
VFS.ContentWriter.totalFlushes,1788939417070000000,1788939477070000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1788939417070000000,1788939477070000000,0
VFS.rootsCount,1788939417070000000,1788939477070000000,0.0
VFS.cache.directoriesCreated,1788939417070000000,1788939477070000000,0
Indexing.writesQueuedMin,1788939417070000000,1788939477070000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788939417070000000,1788939477070000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788939417070000000,1788939477070000000,0
Indexing.writesQueuedMax,1788939417070000000,1788939477070000000,0
Indexing.cache.totalCacheMisses,1788939417070000000,1788939477070000000,0
Indexing.cache.totalCacheAccesses,1788939417070000000,1788939477070000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1788939417070000000,1788939477070000000,0
Indexing.cache.totalCacheEvicted,1788939417070000000,1788939477070000000,0
Indexing.totalTimeIndexersSleptMs,1788939417070000000,1788939477070000000,0
Indexing.writesQueuedAvg,1788939417070000000,1788939477070000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.flushesForcedByOverflow,1788939417070000000,1788939477070000000,0
MappedFileStorage.storages,1788939417070000000,1788939477070000000,8
StorageLockContext.competingThreads.90P,1788939417070000000,1788939477070000000,0
FilePageCache.pageFastCacheHits,1788939417070000000,1788939477070000000,180
DirectByteBufferAllocator.reclaimed,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788939417070000000,1788939477070000000,0
FilePageCache.totalBytesStored,1788939417070000000,1788939477070000000,960
StreamlinedBlobStorage.recordsAllocated,1788939417070000000,1788939477070000000,0
DirectByteBufferAllocator.hits,1788939417070000000,1788939477070000000,0
StorageLockContext.competingThreads.max,1788939417070000000,1788939477070000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788939417070000000,1788939477070000000,41959424
FilePageCache.WAL.entriesFlushed,1788939417070000000,1788939477070000000,0
FilePageCache.totalPageStoresUs,1788939417070000000,1788939477070000000,7663
DirectByteBufferAllocator.misses,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.entriesFlushedOnRead,1788939417070000000,1788939477070000000,0
MappedFileStorage.totalBytesMapped,1788939417070000000,1788939477070000000,232783872
FilePageCache.pageHits,1788939417070000000,1788939477070000000,0
FilePageCache.capacityInBytes,1788939417070000000,1788939477070000000,629145600
MappedFileStorage.totalPagesMapped,1788939417070000000,1788939477070000000,8
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788939417070000000,1788939477070000000,0
FilePageCache.totalPageDisposalsUs,1788939417070000000,1788939477070000000,0
StreamlinedBlobStorage.recordsRelocated,1788939417070000000,1788939477070000000,0
FilePageCache.totalPageLoadsUs,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788939417070000000,1788939477070000000,0
FilePageCache.pageLoads,1788939417070000000,1788939477070000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788939417070000000,1788939477070000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.entriesFlushedOnClose,1788939417070000000,1788939477070000000,0
FilePageCache.disposedBuffers,1788939417070000000,1788939477070000000,0
FilePageCache.uncachedFileAccess,1788939417070000000,1788939477070000000,60
FilePageCache.WAL.bytesQueued,1788939417070000000,1788939477070000000,0
StorageLockContext.competingThreads.avg,1788939417070000000,1788939477070000000,0.0
DirectByteBufferAllocator.disposed,1788939417070000000,1788939477070000000,0
FilePageCache.maxCacheSizeInBytes,1788939417070000000,1788939477070000000,400564224
MappedFileStorage.totalTimeSpentOnMappingUs,1788939417070000000,1788939477070000000,179239
StreamlinedBlobStorage.recordsDeleted,1788939417070000000,1788939477070000000,0
FilePageCache.WAL.entriesFlushedOnTruncate,1788939417070000000,1788939477070000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788939417070000000,1788939477070000000,400564224
FilePageCache.pageLoadsAboveSizeThreshold,1788939417070000000,1788939477070000000,0
FilePageCache.maxRegisteredFiles,1788939417070000000,1788939477070000000,1072
cacheStateStorage.set.counter,1788939417070000000,1788939477070000000,0
cacheStateStorage.get.counter,1788939417070000000,1788939477070000000,0
cacheStateStorage.get.duration,1788939417070000000,1788939477070000000,0
cacheStateStorage.set.duration,1788939417070000000,1788939477070000000,0
jps.global.initialize.library.bridges.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788939417070000000,1788939477070000000,0
jps.app.storage.content.reader.load.component.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788939417070000000,1788939477070000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.instances.count,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788939417070000000,1788939477070000000,0
workspaceModel.global.updates.ms,1788939417070000000,1788939477070000000,0
jps.load.initial.state.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788939417070000000,1788939477070000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788939417070000000,1788939477070000000,0
jps.global.get.library.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788939417070000000,1788939477070000000,0
jps.global.get.libraries.ms,1788939417070000000,1788939477070000000,0
jps.global.handle.before.change.events.ms,1788939417070000000,1788939477070000000,0
jps.global.handle.changed.events.ms,1788939417070000000,1788939477070000000,0
workspaceModel.save.cache.to.file.ms,1788939417070000000,1788939477070000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788939417070000000,1788939477070000000,0
jps.library.entities.serializer.save.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788939417070000000,1788939477070000000,0
workspaceModel.load.cache.from.file.ms,1788939417070000000,1788939477070000000,0
jps.save.global.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788939417070000000,1788939477070000000,0
jps.library.entities.serializer.load.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788939417070000000,1788939477070000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788939417070000000,1788939477070000000,0
workspaceModel.global.updates.count,1788939417070000000,1788939477070000000,0
workspaceModel.sync.entities.ms,1788939417070000000,1788939477070000000,0
workspaceModel.global.apply.state.to.project.ms,1788939417070000000,1788939477070000000,0
jps.global.get.library.by.name.ms,1788939417070000000,1788939477070000000,0
jps.app.storage.content.writer.save.component.ms,1788939417070000000,1788939477070000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788939417070000000,1788939477070000000,0
writeAction.median.wait.ms,1788939417070000000,1788939477070000000,0
writeAction.wait.ms,1788939417070000000,1788939477070000000,0
writeAction.max.wait.ms,1788939417070000000,1788939477070000000,1
writeAction.count,1788939417070000000,1788939477070000000,0
FlushQueue.waitingTime90PNs,1788939477070000000,1788939537070000000,0
ReadAction.executionsCount,1788939477070000000,1788939537070000000,60
FlushQueue.executionTime90PNs,1788939477070000000,1788939537070000000,0
FlushQueue.queueSize90P,1788939477070000000,1788939537070000000,0
FlushQueue.queueSizeMax,1788939477070000000,1788939537070000000,0
AWTEventQueue.dispatchTime90PNs,1788939477070000000,1788939537070000000,96767
FlushQueue.queueSizeAvg,1788939477070000000,1788939537070000000,0.0
FlushQueue.waitingTimeMaxNs,1788939477070000000,1788939537070000000,0
WriteAction.executionsCount,1788939477070000000,1788939537070000000,0
AWTEventQueue.dispatchTimeMaxNs,1788939477070000000,1788939537070000000,128511
FlushQueue.tasksExecuted,1788939477070000000,1788939537070000000,0
FlushQueue.executionTimeMaxNs,1788939477070000000,1788939537070000000,0
FlushQueue.executionTimeAvgNs,1788939477070000000,1788939537070000000,0.0
AWTEventQueue.eventsDispatched,1788939477070000000,1788939537070000000,180
FlushQueue.waitingTimeAvgNs,1788939477070000000,1788939537070000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1788939477070000000,1788939537070000000,14928693
AWTEventQueue.dispatchTimeAvgNs,1788939477070000000,1788939537070000000,82936.17777777778
